Date,TMax,TMin,Rain,Evap,Radn,VP,RHmaxT,RHminT
11/06/2018,16.1,2.8,0.4,2.1,11.3,7.8,42.7,100
12/06/2018,16.6,0.4,0,1.5,9.6,7.6,40.3,100
13/06/2018,15.2,0.1,0.1,1.6,10.3,6,34.8,97.5
14/06/2018,13.2,-1.7,0,2,11.1,4.8,31.7,89
15/06/2018,14.1,-1.9,0,2.3,11.2,4.3,26.7,80.9
16/06/2018,13.4,0.4,0,1.8,11.1,5.9,38.4,93.8
17/06/2018,8.8,0,0,1,7.7,6,53,98.2
18/06/2018,8.9,2.1,0.1,0.7,4.5,7.3,64.1,100
19/06/2018,9.7,-1.7,0.3,1.6,8.4,6.6,54.9,100
20/06/2018,13.4,1.4,0.1,1.7,11.4,7.6,49.5,100
21/06/2018,16.1,0.1,0,1.7,13.2,6.5,35.5,100
22/06/2018,16.2,-1.2,0,1.4,13.6,7,38,100
23/06/2018,15.1,-0.4,0,1.3,13.5,5.9,34.4,99.5
24/06/2018,15.6,-2.8,0,1.4,13.5,5.1,28.8,100
25/06/2018,16,0.3,0,1.9,13.6,4.6,25.3,73.7
26/06/2018,15.9,1.6,0,1.5,13.2,5.9,32.7,86.1
27/06/2018,13.6,6.1,0,1.1,5.6,6.8,43.7,72.3
